id,original_title,genres
862,Toy Story,[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
8844,Jumanji,[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]
15602,Grumpier Old Men,[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]
9691,Assassins,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]
12665,Powder,[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]
451,Leaving Las Vegas,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
16420,Othello,[{'id': 18, 'name': 'Drama'}]
9263,Now and Then,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
17015,Persuasion,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
902,La Cit?? des Enfants Perdus,[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]
37557,ë??Ü??ë??ã¨?ë??Ü?¯Ü??Ü??ë≠ù,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]
9909,Dangerous Minds,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]
63,Twelve Monkeys,[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]
78802,Guillaumet, les ailes du courage,[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]
9598,Babe,[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
47018,Carrington,[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
687,Dead Man Walking,[{'id': 18, 'name': 'Drama'}]
139405,Across the Sea of Time,[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
33689,It Takes Two,[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]
9603,Clueless,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
34615,Cry, the Beloved Country,[{'id': 18, 'name': 'Drama'}]
31174,Richard III,[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]
11443,Dead Presidents,[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]
35196,Restoration,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9312,Mortal Kombat,[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]
577,To Die For,[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]
11861,How To Make An American Quilt,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
807,Se7en,[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]
10530,Pocahontas,[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
8391,When Night Is Falling,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
629,The Usual Suspects,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]
117164,Guardian Angel,[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]
11448,Mighty Aphrodite,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
49133,Lamerica,[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]
26441,The Big Green,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
97406,Georgia,[{'id': 18, 'name': 'Drama'}]
124057,Kids of the Round Table,[]
9089,Home for the Holidays,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
11010,Il postino,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
99040,Le confessionnal,[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]
11359,The Indian in the Cupboard,[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]
17182,Eye for an Eye,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
2054,Mr. Holland's Opus,[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,[{'id': 35, 'name': 'Comedy'}]
19760,Two If by Sea,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
9536,Bio-Dome,[{'id': 35, 'name': 'Comedy'}]
11525,Lawnmower Man 2: Beyond Cyberspace,[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]
40628,Two Bits,[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
4482,Gazon maudit,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
10634,Friday,[{'id': 35, 'name': 'Comedy'}]
755,From Dusk Till Dawn,[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]
11859,Fair Game,[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]
28387,Kicking and Screaming,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
48750,Les mis??rables,[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]
20927,Bed of Roses,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
36929,Big Bully,[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
9102,Screamers,[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]
124626,Nico Icon,[{'id': 99, 'name': 'Documentary'}]
27526,The Crossing Guard,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
9623,The Juror,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
46785,???????????? ???Å????,[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]
400,Things to Do in Denver When You're Dead,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]
880,Antonia,[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]
146599,Once Upon a Time... When We Were Colored,[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]
188588,Last Summer in the Hamptons,[]
8447,Angels and Insects,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
10534,White Squall,[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]
17414,Dunston Checks In,[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
13997,Black Sheep,[{'id': 35, 'name': 'Comedy'}]
2086,Nick of Time,[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
61548,The Journey of August King,[{'id': 18, 'name': 'Drama'}]
9095,Mary Reilly,[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]
12158,Vampire in Brooklyn,[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]
9283,Beautiful Girls,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9208,Broken Arrow,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
40154,A Midwinter's Tale,[{'id': 35, 'name': 'Comedy'}]
406,La Haine,[{'id': 18, 'name': 'Drama'}]
45549,Shopping,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]
63076,Heidi Fleiss: Hollywood Madam,[{'id': 99, 'name': 'Documentary'}]
11062,City Hall,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
13685,Bottle Rocket,[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]
47475,Mr. Wrong,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
2045,Unforgettable,[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]
9614,Happy Gilmore,[{'id': 35, 'name': 'Comedy'}]
688,The Bridges of Madison County,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
11907,Keiner liebt mich,[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
10874,Muppet Treasure Island,[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]
89333,Catwalk,[{'id': 99, 'name': 'Documentary'}]
96357,Headless Body in Topless Bar,[{'id': 80, 'name': 'Crime'}]
197,Braveheart,[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]
103,Taxi Driver,[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]
33542,á??á?¶Üç?,[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]
43566,Before and After,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
71754,Margaret's Museum,[{'id': 18, 'name': 'Drama'}]
43612,Le Bonheur est dans le pr??,[{'id': 35, 'name': 'Comedy'}]
51352,Anne Frank Remembered,[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]
16934,The Young Poisoner's Handbook,[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]
10324,If Lucy Fell,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
78406,Steal Big Steal Little,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
55731,Race the Sun,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
32119,The Boys of St. Vincent,[{'id': 18, 'name': 'Drama'}]
11066,Boomerang,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
11104,Ç?çë??ëú?ë??,[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
37975,L'uomo delle stelle,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
2074,Flirting with Disaster,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
27793,The NeverEnding Story III,[{'id': 14, 'name': 'Fantasy'}]
44284,?Ê???¶ ???????Ê???Ò,[{'id': 18, 'name': 'Drama'}]
290157,Jupiter's Wife,[]
110972,Pie in the Sky,[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]
32622,Angela,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
73067,Frankie Starlight,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]
11863,Jade,[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]
55475,Nueba Yol,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
124636,Sonic Outlaws,[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]
9101,Down Periscope,[{'id': 35, 'name': 'Comedy'}]
123360,From the Journals of Jean Seberg,[{'id': 99, 'name': 'Documentary'}]
5757,Man of the Year,[{'id': 35, 'name': 'Comedy'}]
39428,The Neon Bible,[{'id': 18, 'name': 'Drama'}]
124639,Target,[]
9302,Up Close & Personal,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
11000,The Birdcage,[{'id': 35, 'name': 'Comedy'}]
249882,Gospa,[{'id': 18, 'name': 'Drama'}]
16388,The Brothers McMullen,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9737,Bad Boys,[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]
30765,The Amazing Panda Adventure,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
10474,The Basketball Diaries,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]
22279,An Awfully Big Adventure,[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]
30157,Amateur,[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
568,Apollo 13,[{'id': 18, 'name': 'Drama'}]
11780,Rob Roy,[{'id': 12, 'name': 'Adventure'}]
34996,The Addiction,[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]
414,Batman Forever,[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]
649,Belle de jour,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
1873,Beyond Rangoon,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
5894,Blue in the Face,[{'id': 35, 'name': 'Comedy'}]
1775,Canadian Bacon,[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]
8839,Casper,[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]
20649,Clockers,[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]
10329,Congo,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]
8963,Crimson Tide,[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]
26564,Crumb,[{'id': 99, 'name': 'Documentary'}]
8068,Desperado,[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]
8512,Devil in a Blue Dress,[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]
1572,Die Hard: With a Vengeance,[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]
13552,The Doom Generation,[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]
259209,Feast of July,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]
6520,First Knight,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9073,Free Willy 2 - The Adventure Home,[{'id': 12, 'name': 'Adventure'}]
10428,Hackers,[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]
17447,Jeffrey,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9886,Johnny Mnemonic,[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]
9482,Judge Dredd,[{'id': 878, 'name': 'Science Fiction'}]
19326,Jury Duty,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
9344,Kids,[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]
9071,Living in Oblivion,[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]
8973,Lord of Illusions,[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]
15730,Love & Human Remains,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
47608,Mad Love,[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]
2293,Mallrats,[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]
9070,Mighty Morphin Power Rangers: The Movie,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]
68274,Moonlight and Valentino,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
48787,Mute Witness,[{'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]
34574,Nadja,[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]
1642,The Net,[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]
11472,Nine Months,[{'id': 35, 'name': 'Comedy'}]
36196,Party Girl,[{'id': 35, 'name': 'Comedy'}]
11980,The Prophecy,[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]
58372,Reckless,[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
32646,Safe,[{'id': 18, 'name': 'Drama'}]
10533,The Scarlet Letter,[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]
56088,The Show,[{'id': 99, 'name': 'Documentary'}]
10802,Showgirls,[{'id': 18, 'name': 'Drama'}]
10149,Smoke,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
18402,Something to Talk About,[{'id': 35, 'name': 'Comedy'}]
9348,Species,[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]
139408,The Stars Fell on Henrietta,[{'id': 18, 'name': 'Drama'}]
281,Strange Days,[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]
5967,Les parapluies de Cherbourg,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
79593,The Tie That Binds,[{'id': 53, 'name': 'Thriller'}]
47939,Three Wishes,[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]
36834,Total Eclipse,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9090,To Wong Foo, Thanks for Everything! Julie Newmar,[{'id': 35, 'name': 'Comedy'}]
3512,Under Siege 2: Dark Territory,[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]
52856,Unstrung Heroes,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
77350,Unzipped,[{'id': 99, 'name': 'Documentary'}]
9560,A Walk in the Clouds,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
9804,Waterworld,[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]
31611,White Man's Burden,[{'id': 18, 'name': 'Drama'}]
65796,Wild Bill,[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]
49805,The Browning Version,[{'id': 18, 'name': 'Drama'}]
26258,Bushwhacked,[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]
50797,?ú•????¨?Ø•??´?´•??Ê •Å???Ø?´•??Ê?¨,[{'id': 18, 'name': 'Drama'}]
19155,Before the Rain,[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]
76,Before Sunrise,[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
11017,Billy Madison,[{'id': 35, 'name': 'Comedy'}]
37141,The Babysitter,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]
9382,Boys on the Side,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]
6715,The Cure,[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]
18256,Castle Freak,[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]
22625,Circle of Friends,[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]
2292,Clerks,[{'id': 35, 'name': 'Comedy'}]
1909,Don Juan DeMarco,[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]
8984,Disclosure,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]
61813,Dream Man,[{'id': 53, 'name': 'Thriller'}]
4954,Drop Zone,[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]
62488,Destiny Turns on the Radio,[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]
10531,Death and the Maiden,[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]
11929,Dolores Claiborne,[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]
8467,Dumb and Dumber,[{'id': 35, 'name': 'Comedy'}]
10451,Çú˝Çú?á?˙Üù?,[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]
20156,Exotica,[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]
18395,Exit to Eden,[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]
